PRDID,LOCID,ZDIVISIONID,ZGROUPKEYID,ZSALESOFFICEID,ZVKORGID,ZVTWEGID,KEYFIGUREDATE,ZACTUALSALES
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2021-06-30,18.704
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2021-07-31,37.408
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2021-08-31,0.0
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2021-09-30,18.704
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2022-02-28,9.352
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2022-04-30,18.704
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2022-05-31,37.408
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2022-06-30,9.352
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2022-07-31,28.056
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2022-08-31,28.056
719095,99999999_Dummy,01,ZZ0468,1004,1010,01,2022-10-31,18.704
719095,99999999_Dummy,01,ZZ0468,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0488,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0497,1004,1010,01,2021-03-31,18.704
719095,99999999_Dummy,01,ZZ0497,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,01,ZZ0497,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0502,1004,1010,01,2021-04-30,9.352
719095,99999999_Dummy,01,ZZ0502,1004,1010,01,2021-06-30,9.352
719095,99999999_Dummy,01,ZZ0502,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0502,1004,1010,01,2021-11-30,9.352
719095,99999999_Dummy,01,ZZ0502,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0502,1004,1010,01,2022-10-31,9.352
719095,99999999_Dummy,01,ZZ0502,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,01,ZZ0502,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,01,ZZ0529,1004,1010,01,2021-01-31,9.352
719095,99999999_Dummy,01,ZZ0529,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,01,ZZ0529,1004,1010,01,2021-08-31,9.352
719095,99999999_Dummy,01,ZZ0529,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0529,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-01-31,74.816
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-02-28,46.76
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-03-31,9.352
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-07-31,18.704
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-08-31,18.704
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-09-30,18.704
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-11-30,9.352
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2021-12-31,-2.338
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-01-31,9.352
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-02-28,28.056
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-03-31,18.704
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-04-30,0.0
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-05-31,18.704
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-06-30,28.056
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-07-31,0.0
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-08-31,18.704
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-09-30,28.056
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-10-31,0.0
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,01,ZZ0550,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,01,ZZ0550,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0550,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,01,ZZ0550,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,01,ZZ0550,99999999_Dummy,1010,01,2023-12-31,0.0
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-01-31,140.28
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-02-28,215.096
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-04-30,9.352
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-05-31,0.0
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-06-30,56.112
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-08-31,84.168
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-09-30,37.408
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-10-31,18.704
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-11-30,0.0
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2022-01-31,130.928
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2022-02-28,18.704
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2022-05-31,65.464
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2022-08-31,0.0
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2022-11-30,9.352
719095,99999999_Dummy,01,ZZ0551,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,01,ZZ0551,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0551,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,01,ZZ0551,99999999_Dummy,1010,01,2023-07-31,0.0
719095,99999999_Dummy,01,ZZ0551,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,01,ZZ0551,99999999_Dummy,1010,01,2023-11-30,0.0
719095,99999999_Dummy,01,ZZ0573,9002,1000,01,2021-03-31,11.69
719095,99999999_Dummy,01,ZZ0573,9002,1000,01,2021-06-30,18.704
719095,99999999_Dummy,01,ZZ0573,9002,1000,01,2022-04-30,25.718
719095,99999999_Dummy,01,ZZ0573,9002,1000,01,2022-05-31,4.676
719095,99999999_Dummy,01,ZZ0573,9002,1000,01,2022-07-31,4.676
719095,99999999_Dummy,01,ZZ0573,9002,1000,01,2022-08-31,9.352
719095,99999999_Dummy,01,ZZ0573,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0573,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,01,ZZ0573,99999999_Dummy,1010,01,2023-07-31,0.0
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2021-05-31,28.056
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2021-07-31,9.352
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2021-08-31,18.704
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2021-09-30,9.352
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2021-11-30,0.0
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-02-28,28.056
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-05-31,9.352
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-07-31,18.704
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-11-30,9.352
719095,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,01,ZZ0709,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0709,99999999_Dummy,1010,01,2023-12-31,0.0
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-02-28,243.152
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-03-31,9.352
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-09-30,9.352
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-11-30,28.056
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-02-28,65.464
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-04-30,18.704
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-05-31,37.408
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-06-30,56.112
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-07-31,-18.704
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-08-31,18.704
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-09-30,9.352
719095,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-11-30,9.352
719095,99999999_Dummy,01,ZZ0728,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0728,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,01,ZZ0730,1004,1010,01,2022-01-31,9.352
719095,99999999_Dummy,01,ZZ0730,1004,1010,01,2022-08-31,9.352
719095,99999999_Dummy,01,ZZ0730,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,01,ZZ0730,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,01,ZZ0735,1004,1010,01,2021-03-31,9.352
719095,99999999_Dummy,01,ZZ0735,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0735,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0735,1004,1010,01,2022-08-31,18.704
719095,99999999_Dummy,01,ZZ0735,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-02-28,18.704
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-04-30,9.352
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-05-31,9.352
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-07-31,9.352
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-08-31,18.704
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-09-30,18.704
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-10-31,9.352
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2022-02-28,56.112
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2022-04-30,0.0
719095,99999999_Dummy,01,ZZ0752,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,01,ZZ0752,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0814,1004,1010,01,2021-05-31,56.112
719095,99999999_Dummy,01,ZZ0814,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,01,ZZ0814,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0814,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0820,1004,1010,01,2021-04-30,9.352
719095,99999999_Dummy,01,ZZ0820,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,01,ZZ0820,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0820,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0820,1004,1010,01,2022-06-30,9.352
719095,99999999_Dummy,01,ZZ0820,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-02-28,46.76
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-03-31,0.0
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-05-31,18.704
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-06-30,18.704
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-07-31,28.056
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-08-31,37.408
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-09-30,18.704
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-10-31,9.352
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-11-30,18.704
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-12-31,9.352
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-04-30,18.704
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-05-31,37.408
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-07-31,18.704
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-08-31,37.408
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-09-30,37.408
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-10-31,0.0
719095,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-12-31,18.704
719095,99999999_Dummy,01,ZZ0825,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0825,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-02-28,56.112
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-03-31,28.056
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-04-30,0.0
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-06-30,9.352
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-07-31,18.704
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-10-31,18.704
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,01,ZZ0839,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0839,99999999_Dummy,1010,01,2023-11-30,0.0
719095,99999999_Dummy,01,ZZ0839,99999999_Dummy,1010,01,2023-12-31,0.0
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-01-31,28.056
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-02-28,130.928
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-03-31,0.0
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-04-30,112.224
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-05-31,158.984
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-06-30,149.632
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-07-31,140.28
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-08-31,140.28
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-09-30,84.168
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-10-31,74.816
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-11-30,0.0
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-12-31,28.056
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-01-31,9.352
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-02-28,224.448
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-03-31,28.056
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-04-30,18.704
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-05-31,28.056
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-06-30,37.408
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-07-31,130.928
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-08-31,74.816
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-09-30,112.224
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-10-31,74.816
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-11-30,28.056
719095,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-12-31,9.352
719095,99999999_Dummy,01,ZZ0841,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,01,ZZ0841,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-02-28,56.112
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-04-30,0.0
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-06-30,18.704
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-07-31,9.352
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-08-31,9.352
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-09-30,28.056
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-01-31,28.056
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-05-31,28.056
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-06-30,28.056
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-07-31,0.0
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-08-31,9.352
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-09-30,9.352
719095,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,01,ZZ0845,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0845,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-01-31,28.056
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-04-30,9.352
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-05-31,28.056
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-06-30,9.352
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-07-31,18.704
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-08-31,28.056
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-09-30,18.704
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-02-28,60.788
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-04-30,0.0
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-05-31,0.0
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-08-31,9.352
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-09-30,18.704
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-10-31,0.0
719095,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-11-30,9.352
719095,99999999_Dummy,01,ZZ0861,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-03-31,2.338
719095,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-04-30,14.028
719095,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-05-31,4.676
719095,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-06-30,4.676
719095,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-07-31,9.352
719095,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-09-30,2.338
719095,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-11-30,7.014
719095,99999999_Dummy,01,ZZ0978,4000,1000,01,2022-03-31,9.352
719095,99999999_Dummy,01,ZZ2476,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ2476,99999999_Dummy,1010,01,2023-07-31,0.0
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-01-31,2.338
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-03-31,7.014
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-04-30,9.352
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-05-31,18.704
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-06-30,16.366
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-07-31,7.014
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-08-31,11.69
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-09-30,18.704
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-11-30,4.676
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-12-31,-2.338
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-02-28,4.676
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-03-31,4.676
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-04-30,7.014
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-05-31,25.718
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-06-30,21.042
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-07-31,7.014
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-08-31,7.014
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-09-30,4.676
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-10-31,4.676
719095,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-12-31,2.338
719095,99999999_Dummy,01,ZZ2525,4000,1000,01,2022-04-30,9.352
719095,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-07-31,0.0
719095,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-10-31,0.0
719095,99999999_Dummy,01,ZZ2540,1004,1010,01,2022-10-31,0.0
719095,99999999_Dummy,10,99999999_Dummy,99999999_Dummy,5260,01,2022-04-30,9.352
719099,1050,01,ZZ0044,1004,1010,01,2023-07-31,8.0
719099,1050,01,ZZ0085,1004,1010,01,2023-04-30,4.0
719099,1050,01,ZZ0085,1004,1010,01,2023-06-30,12.0
719099,1050,01,ZZ0085,1004,1010,01,2023-10-31,8.0
719099,1050,01,ZZ0127,1004,1010,01,2023-03-31,8.0
719099,1050,01,ZZ0127,1004,1010,01,2023-04-30,20.0
719099,1050,01,ZZ0127,1004,1010,01,2023-05-31,24.0
719099,1050,01,ZZ0127,1004,1010,01,2023-06-30,24.0
719099,1050,01,ZZ0127,1004,1010,01,2023-07-31,32.0
719099,1050,01,ZZ0127,1004,1010,01,2023-08-31,20.0
719099,1050,01,ZZ0127,1004,1010,01,2023-09-30,44.0
719099,1050,01,ZZ0127,1004,1010,01,2023-10-31,24.0
719099,1050,01,ZZ0127,1004,1010,01,2023-11-30,0.0
719099,1050,01,ZZ0200,1004,1010,01,2023-02-28,72.0
719099,1050,01,ZZ0200,1004,1010,01,2023-05-31,12.0
719099,1050,01,ZZ0200,1004,1010,01,2023-06-30,4.0
719099,1050,01,ZZ0200,1004,1010,01,2023-07-31,4.0
719099,1050,01,ZZ0200,1004,1010,01,2023-09-30,8.0
719099,1050,01,ZZ0209,1004,1010,01,2023-04-30,4.0
719099,1050,01,ZZ0209,1004,1010,01,2023-06-30,4.0
719099,1050,01,ZZ0216,1004,1010,01,2023-02-28,120.0
719099,1050,01,ZZ0216,1004,1010,01,2023-05-31,0.0
719099,1050,01,ZZ0216,1004,1010,01,2023-09-30,0.0
719099,1050,01,ZZ0246,1004,1010,01,2023-02-28,32.0
719099,1050,01,ZZ0248,1004,1010,01,2023-01-31,56.0
719099,1050,01,ZZ0248,1004,1010,01,2023-02-28,120.0
719099,1050,01,ZZ0248,1004,1010,01,2023-04-30,0.0
719099,1050,01,ZZ0248,1004,1010,01,2023-06-30,24.0
719099,1050,01,ZZ0248,1004,1010,01,2023-07-31,48.0
719099,1050,01,ZZ0248,1004,1010,01,2023-08-31,72.0
719099,1050,01,ZZ0248,1004,1010,01,2023-09-30,76.0
719099,1050,01,ZZ0248,1004,1010,01,2023-10-31,36.0
719099,1050,01,ZZ0248,1004,1010,01,2023-11-30,0.0
719099,1050,01,ZZ0249,1004,1010,01,2023-02-28,24.0
719099,1050,01,ZZ0249,1004,1010,01,2023-05-31,0.0
719099,1050,01,ZZ0249,1004,1010,01,2023-07-31,24.0
719099,1050,01,ZZ0249,1004,1010,01,2023-08-31,4.0
719099,1050,01,ZZ0249,1004,1010,01,2023-10-31,0.0
719099,1050,01,ZZ0250,1004,1010,01,2023-04-30,120.0
719099,1050,01,ZZ0250,1004,1010,01,2023-06-30,120.0
719099,1050,01,ZZ0250,1004,1010,01,2023-07-31,0.0
719099,1050,01,ZZ0250,1004,1010,01,2023-08-31,120.0
719099,1050,01,ZZ0250,1004,1010,01,2023-09-30,0.0
719099,1050,01,ZZ0250,1004,1010,01,2023-10-31,120.0
719099,1050,01,ZZ0250,1004,1010,01,2023-11-30,0.0
719099,1050,01,ZZ0290,1009,1030,01,2023-04-30,16.0
719099,1050,01,ZZ0290,1009,1030,01,2023-05-31,12.0
719099,1050,01,ZZ0290,1009,1030,01,2023-06-30,12.0
719099,1050,01,ZZ0290,1009,1030,01,2023-07-31,8.0
719099,1050,01,ZZ0317,1004,1010,01,2023-04-30,8.0
719099,1050,01,ZZ0317,1004,1010,01,2023-05-31,20.0
719099,1050,01,ZZ0317,1004,1010,01,2023-06-30,40.0
719099,1050,01,ZZ0317,1004,1010,01,2023-08-31,8.0
719099,1050,01,ZZ0317,1004,1010,01,2023-09-30,44.0
719099,1050,01,ZZ0317,1004,1010,01,2023-10-31,8.0
719099,1050,01,ZZ0317,1004,1010,01,2023-11-30,4.0
719099,1050,01,ZZ0418,1004,1010,01,2023-02-28,100.0
719099,1050,01,ZZ0430,1004,1010,01,2023-03-31,12.0
719099,1050,01,ZZ0430,1004,1010,01,2023-05-31,12.0
719099,1050,01,ZZ0430,1004,1010,01,2023-07-31,12.0
719099,1050,01,ZZ0430,1004,1010,01,2023-09-30,12.0
719099,1050,01,ZZ0430,1004,1010,01,2023-10-31,12.0
719099,1050,01,ZZ0468,1004,1010,01,2023-03-31,8.0
719099,1050,01,ZZ0468,1004,1010,01,2023-05-31,12.0
719099,1050,01,ZZ0468,1004,1010,01,2023-06-30,24.0
719099,1050,01,ZZ0468,1004,1010,01,2023-07-31,4.0
719099,1050,01,ZZ0468,1004,1010,01,2023-08-31,8.0
719099,1050,01,ZZ0468,1004,1010,01,2023-09-30,8.0
719099,1050,01,ZZ0468,1004,1010,01,2023-10-31,24.0
719099,1050,01,ZZ0468,1004,1010,01,2023-11-30,0.0
719099,1050,01,ZZ0488,1004,1010,01,2023-05-31,8.0
719099,1050,01,ZZ0488,1004,1010,01,2023-06-30,4.0
719099,1050,01,ZZ0497,1004,1010,01,2023-07-31,8.0
719099,1050,01,ZZ0497,1004,1010,01,2023-08-31,12.0
719099,1050,01,ZZ0497,1004,1010,01,2023-09-30,4.0
719099,1050,01,ZZ0502,1004,1010,01,2023-03-31,4.0
